food_id,food_name_original,food_name_normalized,source,source_url,category_original,category_normalized,water_g,energy_kcal,protein_g,fat_g,carbohydrate_g,fiber_g,ash_g,calcium_mg,phosphorus_mg,iron_mg,sodium_mg,potassium_mg,copper_mg,zinc_mg,retinol_mcg,beta_carotene_mcg,carotene_total_mcg,vitamin_a_mcg,vitamin_b1_mg,vitamin_b2_mg,niacin_mg,vitamin_c_mg,edible_portion_percent,unit_basis,scraped_at,cleaned_at,missing_nutrient_count,completeness_score,notes
tkpi_0990,"Rebon, kering, mentah","rebon, kering, mentah",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,21.6,299.0,59.4,3.6,3.2,0.0,12.2,2.306,625.0,21.4,,,,,0.0,0.0,,,0.06,,,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,9,0.6087,
tkpi_0991,"Rebung laut, mentah","rebung laut, mentah",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,18.2,320.0,7.2,4.2,63.3,,7.1,240.0,570.0,6.6,20.0,1.04,1.5,6.2,917.0,,,,0.0,0.0,4.9,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,6,0.7391,
tkpi_0992,Sardines dalam kaleng,sardines dalam kaleng,TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,47.1,338.0,21.1,27.0,1.0,0.0,3.8,354.0,434.0,3.5,,,,,76.0,0.0,,,0.1,,,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,9,0.6087,
tkpi_0993,"Teripang, dendeng, mentah","teripang, dendeng, mentah",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,12.5,462.0,39.1,32.4,3.5,0.0,12.5,499.0,616.0,96.4,315.0,402.5,,,2.0,0.0,144.0,,1.37,0.0,5.3,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,4,0.8261,
tkpi_0994,"Udang kering, mentah","udang kering, mentah",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,14.9,278.0,62.6,4.1,2.2,,16.2,760.0,510.0,5.2,540.0,360.0,2.4,3.2,39.0,,,,,,0.1,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,8,0.6522,
tkpi_0995,"Udang papay, mentah","udang papay, mentah",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,24.5,273.0,47.8,3.8,12.5,,11.5,1.109,789.0,2.4,651.0,802.0,2.6,10.8,,,,,,,,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,10,0.5652,
tkpi_0996,Abon ikan,abon ikan,TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,6.4,435.0,27.2,20.2,36.1,,10.1,,,,,,,,,,,,,0.8,24.3,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,15,0.3478,
tkpi_0997,"Betok wadi, masakan (Climbing gouramy)","betok wadi, masakan (climbing gouramy)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,69.2,145.0,16.3,7.0,4.1,,3.4,405.0,523.0,1.8,69.0,203.0,1.0,1.3,,,,,0.22,,,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,9,0.6087,"Ikan betok yang dibersihkan lalu difermentasi dengan garam dalam wadah beling, setalah itu dimasak sesuai selera, digoreng atau disayur."
tkpi_0998,"Bou ninahu ndamate, masakan","bou ninahu ndamate, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,79.5,79.0,6.3,1.0,1.1,,2.1,,,,67.0,,,,691.0,,,,0.1,0.0,0.1,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,12,0.4783,Ikan gabus segar dimasak dengan tomat (Sup gabus)
tkpi_0999,"Bouiki ninahu nggaluku, masakan","bouiki ninahu nggaluku, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,73.9,94.0,7.8,2.2,10.8,,5.3,,,,58.0,179.4,,1.5,,,,,0.5,0.03,2.4,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,11,0.5217,Keong sawah / tutut dimasak dengan santan
tkpi_1000,Cakalang asar (asap),cakalang asar (asap),TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,64.3,155.0,20.1,3.8,10.2,,1.6,20.0,240.0,2.1,90.0,390.0,0.3,0.1,86.0,,,,,0.7,0.2,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,7,0.6957,
tkpi_1001,"Dendeng belut, goreng, masakan","dendeng belut, goreng, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,8.2,382.0,55.7,14.1,8.0,0.0,14.0,1.069,654.0,15.4,,,,,28.0,,1.48,,0.48,,,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,9,0.6087,
tkpi_1002,"Dendeng mujahir, goreng, masakan","dendeng mujahir, goreng, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,6.5,598.0,74.3,26.9,9.2,0.0,13.1,1.957,1.447,7.4,,,,,18.0,,25.0,,0.19,,,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,9,0.6087,
tkpi_1003,Fillet o-fish,fillet o-fish,TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,51.0,270.0,12.3,15.9,19.3,0.2,1.5,239.0,272.0,1.8,439.0,,,,34.0,,580.0,,0.59,,,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,8,0.6522,
tkpi_1004,"Gete kuah asam, masakan","gete kuah asam, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,80.1,75.0,8.2,2.0,6.0,,3.8,1.62,880.0,0.8,260.0,150.0,0.1,1.5,,,,,,,0.1,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,9,0.6087,
tkpi_1005,"Gulai asam keueung, masakan","gulai asam keueung, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,86.0,52.0,10.0,0.5,1.8,,1.7,62.0,102.0,0.3,332.0,141.0,0.0,1.0,,,,,0.18,0.34,,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,8,0.6522,"Ikan yang dimasak dengan asam kanti, biasanya ikan kakap, ikan bandeng, tongkol, patin, dan kembung"
tkpi_1006,"Gulai ikan, masakan","gulai ikan, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,75.7,106.0,16.5,3.3,2.5,,2.0,306.0,196.0,4.8,743.0,,,,86.0,,2.76,,0.32,,,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,9,0.6087,
tkpi_1007,"Gulai ikan paya, masakan","gulai ikan paya, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,72.1,148.0,10.0,9.8,5.0,,3.1,103.0,82.0,0.7,525.0,256.0,0.1,0.9,,,,,0.26,0.02,,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,8,0.6522,
tkpi_1008,"Gulai keumamah, masakan","gulai keumamah, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,81.4,110.0,5.9,8.2,3.2,,1.3,32.0,96.0,1.0,335.0,121.0,0.2,0.9,,,,,0.33,0.04,,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,8,0.6522,"Keumamah atau katshibushi atau ikan kayu (jenis ikan: tongkol/tuna/cakalang). Ikan direbus, dikeringkan beberapa hari hingga mengeras, lalu diiris kecil-kecil. Keumamah dimasak dengan santan"
tkpi_1009,"Gulai tiram, masakan","gulai tiram, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,73.1,132.0,9.0,7.2,7.8,,2.9,53.0,134.0,3.7,285.0,133.0,1.1,0.7,389.0,,,,0.29,0.12,,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,7,0.6957,
tkpi_1010,"Gurame asem manis, masakan","gurame asem manis, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,63.1,192.0,12.7,10.1,12.7,0.0,2.4,283.0,169.0,1.1,,,,,19.0,,1.44,,0.1,,,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,9,0.6087,
tkpi_1011,"Ikan asar merah, masakan","ikan asar merah, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,69.2,146.0,17.7,5.9,5.6,,1.6,100.0,240.0,4.0,170.0,310.0,0.3,1.4,224.0,0.0,,,,,,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,8,0.6522,
tkpi_1012,"Jambal goreng, masakan","jambal goreng, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,13.4,286.0,48.5,9.2,2.3,,26.6,207.0,457.0,3.3,,,,,109.0,,160.0,,0.4,,3.1,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,9,0.6087,
tkpi_1013,"Jukku pallu kaloa, masakan","jukku pallu kaloa, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,69.4,15.0,15.2,4.3,8.8,,2.3,40.0,170.0,1.1,605.0,153.0,0.6,1.1,,,,,0.3,0.14,7.5,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,7,0.6957,"Masakan ikan cangkalang dengan bumbu lengkuas, serai, cabai merah, kecap, dan garam"
tkpi_1014,"Kaholeo, masakan","kaholeo, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,11.2,413.0,28.7,19.8,29.8,,10.5,909.0,1.291,0.0,0.0,1.171,0.1,3.1,4.236,,,,1.34,0.03,5.7,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,6,0.7391,Sambal goreng kering teri
tkpi_1015,Lawara penjah,lawara penjah,TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,64.5,207.0,7.4,15.4,9.6,,2.9,114.0,219.0,5.9,683.0,117.0,0.5,0.7,0.0,38.0,,,0.19,0.04,,14.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,5,0.7826,Ikan penja dimasak dan dicampur dengan kelapa parut yang sudah berbumbu (seperti urap)
tkpi_1016,"Model, masakan","model, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,83.9,79.0,2.2,4.0,8.6,,1.3,8.0,33.0,0.8,147.0,34.0,0.1,0.5,,,,,0.16,0.02,,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,8,0.6522,"Dibuat dari adonan yang sama dengan�pempek�kapal selam. Bedanya, model diisi dengan�tahu�dan digoreng sebelum disaji. Dihidangkan dengan kuah model yang terbuat dari�kaldu�udang. Lalu dicampur dengan�bihun, timun,�dan�ebi"
tkpi_1017,"Mujahir acar kuning, masakan","mujahir acar kuning, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,43.1,330.0,17.8,23.4,12.1,1.1,4.6,154.0,357.0,5.3,,,,,24.0,,4.13,,0.15,,,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,9,0.6087,
tkpi_1018,"Parede baleh, masakan","parede baleh, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,80.0,87.0,10.5,2.5,5.5,,1.5,35.0,215.0,0.9,416.0,59.0,0.1,0.2,,,,,0.24,0.0,0.7,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,7,0.6957,Masakan ikan dengan mangga
tkpi_1019,"Pempek adaan, masakan","pempek adaan, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,62.6,162.0,4.9,3.0,27.8,,1.7,26.0,116.0,1.0,488.0,119.0,0.1,0.2,,,,,0.3,0.03,1.0,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,7,0.6957,
tkpi_1020,"Pempek belida, masakan","pempek belida, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,61.4,156.0,4.2,1.4,31.6,0.2,1.4,100.0,55.0,3.3,,,,,0.0,,0.0,,0.03,,,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,9,0.6087,
tkpi_1021,"Pempek kapal selam, masakan","pempek kapal selam, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,63.4,152.0,4.5,2.3,28.2,,1.6,19.0,115.0,1.6,628.0,91.0,0.1,0.2,,,,,0.2,0.03,1.0,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,7,0.6957,
tkpi_1022,"Pempek kelesan, masakan","pempek kelesan, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,53.0,211.0,12.3,6.1,26.6,0.4,2.0,840.0,176.0,1.8,,,,,14.0,,888.0,,0.25,,,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,9,0.6087,
tkpi_1023,"Pempek kulit, masakan","pempek kulit, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,45.7,243.0,5.2,7.3,39.1,,2.7,16.0,96.0,2.0,555.0,102.0,0.1,0.6,,,,,0.2,0.02,0.9,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,7,0.6957,
tkpi_1024,"Pempek telur, masakan","pempek telur, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,62.4,156.0,4.7,2.7,28.3,,1.9,13.0,83.0,1.3,448.0,48.0,0.1,0.6,,,,,0.2,0.05,1.1,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,7,0.6957,
tkpi_1025,"Pempek tenggiri, masakan","pempek tenggiri, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,56.3,173.0,7.2,1.2,33.4,0.2,1.9,164.0,80.0,3.1,,,,,0.0,,0.0,,0.02,,,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,9,0.6087,
tkpi_1026,"Pencok lele, masakan","pencok lele, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,47.5,372.0,7.8,36.3,3.5,0.0,4.9,289.0,295.0,5.3,,,,,64.0,0.0,12.07,,0.12,,,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,8,0.6522,
tkpi_1027,Pinda,pinda,TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,71.0,107.0,15.9,0.6,0.4,,3.1,375.0,336.0,1.9,526.0,330.0,0.2,1.0,896.0,,,,0.89,0.05,0.5,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,6,0.7391,Ikan boto - boto dimasak asam
tkpi_1028,"Pindang kenari, masakan","pindang kenari, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,80.1,124.0,9.5,9.6,0.0,,2.8,120.0,220.0,1.3,370.0,270.0,0.3,1.2,18.0,381.0,,,,,0.1,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,7,0.6957,"Ikan tongkol dimasak dengan terong, lalu ditambahkan kacang kenari sebagai bumbunya dan daun kemangi"
tkpi_1029,"Saboko gurita, masakan","saboko gurita, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,76.2,87.0,15.7,1.5,2.6,,4.1,60.0,14.0,2.1,200.0,180.0,0.9,4.0,38.0,,,,,,,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,9,0.6087,"Gurita dibumbui dengan cabe, bawang, daun asam muda yang kemudian dibungkus dengan daun lontar dan dibakar"
tkpi_1030,"Saboko saltan, masakan","saboko saltan, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,76.0,113.0,17.1,3.6,3.0,,0.3,240.0,60.0,0.5,40.0,350.0,0.2,0.6,27.0,,,,,,0.1,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,8,0.6522,"Ikan saltan dibumbui dengan cabe, bawang, daun asam muda yang kemudian dibungkus dengan daun lontar dan dibakar"
tkpi_1031,"Saboko sardin, masakan","saboko sardin, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,70.0,110.0,12.9,4.3,4.9,,7.9,220.0,520.0,6.0,200.0,280.0,0.2,3.9,37.0,,,,,,,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,9,0.6087,"Ikan sarden dibumbui dengan cabe, bawang, daun asam muda yang kemudian dibungkus dengan daun lontar dan dibakar"
tkpi_1032,Sate Bandeng,sate bandeng,TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,47.1,283.0,12.1,16.8,20.9,2.0,3.1,118.0,186.0,1.2,543.0,199.0,0.2,0.9,,2.0,0.0,,0.02,0.02,0.0,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,Pangan tunggal terolah/ produk yang berbahan baku ikan bandeng
tkpi_1033,"Sepi, masakan","sepi, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,66.1,88.0,7.9,1.6,10.6,,13.8,924.0,350.0,2.3,873.0,258.0,1.0,1.1,783.0,,,,,,,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,9,0.6087,Makanan yang terbuat dari udang rebon (anak udang yang sangat kecil yang di Bima disebut Sepi Bou)
tkpi_1034,"Tekwan, masakan","tekwan, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,86.7,53.0,1.9,0.9,9.4,,1.1,9.0,41.0,1.0,174.0,42.0,0.0,0.0,99.0,,,,0.1,0.02,0.4,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,6,0.7391,
tkpi_1035,"Teri belado, masakan","teri belado, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,25.8,365.0,23.7,22.3,17.5,0.0,10.9,869.0,348.0,4.0,,,,,27.0,,1.567,,0.13,,,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,9,0.6087,
tkpi_1036,"Tumis bandeng, masakan","tumis bandeng, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,70.5,189.0,11.3,15.7,0.6,,1.9,56.0,129.0,0.4,314.0,280.0,0.1,0.7,579.0,,,,0.46,0.02,,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,7,0.6957,
tkpi_1037,Tumis keumamah,tumis keumamah,TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,45.7,300.0,14.5,20.0,15.5,4.5,4.3,,,,,,,,,8.0,,,0.63,0.04,,7.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,12,0.4783,"Keumamah atau katshibushi atau ikan kayu (jenis ikan: tongkol/tuna/cakalang). Ikan direbus, dikeingkan beberapa hari hingga mengeras, lalu diiris kecil-kecil. Keumamah dimasak tumis"
tkpi_1038,"Telur ayam kampung, segar (Feral chicken, egg, fresh)","telur ayam kampung, segar (feral chicken, egg, fresh)",TKPI,https://www.panganku.org/id-ID/view,Telur,telur,73.1,174.0,10.8,14.0,1.2,0.0,0.9,68.0,268.0,4.9,190.0,141.0,0.6,1.5,203.0,23.0,125.0,,0.78,0.62,0.2,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_1039,"Telur ayam ras, segar (Domestic chicken, egg, fresh)","telur ayam ras, segar (domestic chicken, egg, fresh)",TKPI,https://www.panganku.org/id-ID/view,Telur,telur,74.3,154.0,12.4,10.8,0.7,0.0,0.8,86.0,258.0,3.0,142.0,118.5,0.16,1.0,61.0,22.0,104.0,,0.12,0.38,0.2,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_1040,"Telur ayam ras, bagian kuning, segar (Domestic chicken, egg, yolk, raw)","telur ayam ras, bagian kuning, segar (domestic chicken, egg, yolk, raw)",TKPI,https://www.panganku.org/id-ID/view,Telur,telur,49.4,355.0,16.3,31.9,0.7,0.0,1.7,147.0,586.0,7.2,111.0,107.5,0.2,2.5,606.0,63.0,,,0.27,0.51,0.2,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_1041,"Telur aAyam ras, bagian putih, segar (Domestic chicken, egg, white, raw)","telur aayam ras, bagian putih, segar (domestic chicken, egg, white, raw)",TKPI,https://www.panganku.org/id-ID/view,Telur,telur,87.8,50.0,10.8,0.0,0.8,0.0,0.6,6.0,17.0,0.2,164.0,138.5,0.03,0.4,0.0,0.0,,,0.0,0.26,0.4,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_1042,"Telur bebek alabio, segar (Duck, alabio, egg, fresh)","telur bebek alabio, segar (duck, alabio, egg, fresh)",TKPI,https://www.panganku.org/id-ID/view,Telur,telur,70.0,187.0,11.8,14.2,3.0,0.0,1.0,60.0,268.0,6.0,115.0,80.0,0.6,1.7,180.0,437.0,,,1.55,0.37,0.1,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,4,0.8261,
tkpi_1043,"Telur bebek, bagian kuning, segar (Duck, egg, yolk, fresh)","telur bebek, bagian kuning, segar (duck, egg, yolk, fresh)",TKPI,https://www.panganku.org/id-ID/view,Telur,telur,47.0,386.0,17.0,35.0,0.8,0.0,0.2,150.0,400.0,7.0,106.0,90.7,0.09,2.5,870.0,747.0,,,0.6,0.68,1.4,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_1044,"Telur bebek, bagian putih, segar (Duck, egg, white, fresh)","telur bebek, bagian putih, segar (duck, egg, white, fresh)",TKPI,https://www.panganku.org/id-ID/view,Telur,telur,88.0,54.0,11.0,0.0,0.8,0.0,0.2,21.0,20.0,0.1,184.0,150.2,0.13,0.1,0.0,0.0,,,0.01,0.02,0.1,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_1045,"Telur bebek tambak, segar (Domestic duck, egg, fresh)","telur bebek tambak, segar (domestic duck, egg, fresh)",TKPI,https://www.panganku.org/id-ID/view,Telur,telur,67.7,187.0,10.9,12.4,7.9,0.0,1.1,64.0,295.0,5.4,209.0,146.0,0.4,1.8,378.0,471.0,375.0,,1.62,0.03,0.1,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_1046,"Telur burung maleo, segar (Maleo, bird, egg , fresh)","telur burung maleo, segar (maleo, bird, egg , fresh)",TKPI,https://www.panganku.org/id-ID/view,Telur,telur,36.0,436.0,26.5,36.3,0.4,,0.8,154.0,120.0,4.3,77.0,333.0,0.4,2.9,3.987,,,,,1.0,0.2,,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,7,0.6957,
tkpi_1047,"Telur penyu, segar (Turtle, egg)","telur penyu, segar (turtle, egg)",TKPI,https://www.panganku.org/id-ID/view,Telur,telur,7.4,136.0,8.6,10.1,2.7,0.0,1.2,66.0,282.0,3.4,478.0,115.0,0.5,1.4,82.0,17.0,,,0.21,0.02,0.0,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_1048,"Telur burung puyuh, segar (Quail, egg, fress)","telur burung puyuh, segar (quail, egg, fress)",TKPI,https://www.panganku.org/id-ID/view,Telur,telur,79.8,116.0,10.7,7.0,1.6,0.0,0.9,65.0,191.0,3.5,111.0,11.0,0.05,1.2,95.0,80.0,,,0.13,0.65,0.1,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_1049,"Telur ayam, dadar, masakan","telur ayam, dadar, masakan",TKPI,https://www.panganku.org/id-ID/view,Telur,telur,61.9,251.0,16.3,19.4,1.4,0.0,1.0,62.0,250.0,2.5,,,,,36.0,,221.0,,0.21,0.0,,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,8,0.6522,
tkpi_1050,"Telur bebek, asin, mentah (Duck, egg, salted, raw)","telur bebek, asin, mentah (duck, egg, salted, raw)",TKPI,https://www.panganku.org/id-ID/view,Telur,telur,66.5,179.0,13.6,13.3,4.4,0.0,2.2,120.0,157.0,1.8,483.0,140.1,,,253.0,13.0,,,0.28,0.98,0.6,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,5,0.7826,
tkpi_1051,"Telur bebek, dadar, masakan","telur bebek, dadar, masakan",TKPI,https://www.panganku.org/id-ID/view,Telur,telur,55.1,301.0,20.0,23.7,0.0,0.0,1.2,71.0,600.0,9.2,,,,,122.0,,613.0,,0.35,,,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,9,0.6087,
