food_id,food_name_original,food_name_normalized,source,source_url,category_original,category_normalized,water_g,energy_kcal,protein_g,fat_g,carbohydrate_g,fiber_g,ash_g,calcium_mg,phosphorus_mg,iron_mg,sodium_mg,potassium_mg,copper_mg,zinc_mg,retinol_mcg,beta_carotene_mcg,carotene_total_mcg,vitamin_a_mcg,vitamin_b1_mg,vitamin_b2_mg,niacin_mg,vitamin_c_mg,unit_basis,scraped_at,cleaned_at,missing_nutrient_count,completeness_score,notes,name_norm,magnesium_mg,magnesium_mg_source,magnesium_mg_confidence,sugars_total_g,sugars_total_g_source,sugars_total_g_confidence,saturated_fat_g,saturated_fat_g_source,saturated_fat_g_confidence,cholesterol_mg,cholesterol_mg_source,cholesterol_mg_confidence,vitamin_b6_mg,vitamin_b6_mg_source,vitamin_b6_mg_confidence,vitamin_b12_mcg,vitamin_b12_mcg_source,vitamin_b12_mcg_confidence
myfcd_0197,"TRADITIONAL MALAYSIAN KUIH, COCONUT CREAM COOKIES (KUIH BANGKIT)","traditional malaysian kuih, coconut cream cookies (kuih bangkit)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R218019/0/20/0/0/0,Miscellaneous,miscellaneous,5.8,412.0733,1.54,7.9533,83.5833,0.9333,0.19,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",traditional malaysian kuih coconut cream cookies kuih bangkit,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0198,"TRADITIONAL MALAYSIAN KUIH, FLOUR BASED, WITH RED PALM SUGAR  (KUIH CINCIN)","traditional malaysian kuih, flour based, with red palm sugar (kuih cincin)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R218023/0/20/0/0/0,Miscellaneous,miscellaneous,1.9167,516.58,5.49,27.3133,62.2,2.58,0.5,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",traditional malaysian kuih flour based red palm sugar kuih cincin,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0199,"DESSERT, BREAD PUDDING","dessert, bread pudding",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R218036/0/20/0/0/0,Miscellaneous,miscellaneous,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",dessert bread pudding,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0200,"DESSERT, PUDDING, MILK (PUDING SUSU)","dessert, pudding, milk (puding susu)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R218037/0/20/0/0/0,Miscellaneous,miscellaneous,44.4537,222.5167,2.02,2.9433,46.99,2.9867,0.61,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",dessert pudding milk puding susu,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0201,"DESSERT, BROWNIES, CHOCOLATE","dessert, brownies, chocolate",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R218048/0/20/0/0/0,Miscellaneous,miscellaneous,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",dessert brownies chocolate,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0202,"DESSERT, CHEESE TART","dessert, cheese tart",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R218049/0/20/0/0/0,Miscellaneous,miscellaneous,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",dessert cheese tart,14.29045643153527,USDA_category_mean,0.2707,4.653980099502488,USDA_category_mean,0.2707,1.20485306122449,USDA_category_mean,0.2707,4.821276595744681,USDA_category_mean,0.2707,0.0719829059829059,USDA_category_mean,0.2707,0.287196261682243,USDA_category_mean,0.2707
myfcd_0203,"DESSERT, SHAVED ICE, ABC (AIR BATU CAMPUR/AIS KACANG)","dessert, shaved ice, abc (air batu campur/ais kacang)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R218050/0/20/0/0/0,Miscellaneous,miscellaneous,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",dessert shaved ice abc air batu campur ais kacang,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0204,"DOUGHNUT, WITH FROSTING/GLAZE (DONUT)","doughnut, with frosting/glaze (donut)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R218051/0/20/0/0/0,Miscellaneous,miscellaneous,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",doughnut frosting glaze donut,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0205,"DESSERT, SOY MILK CUSTARD (TAUFU-FAH)","dessert, soy milk custard (taufu-fah)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R218052/0/20/0/0/0,Miscellaneous,miscellaneous,65.8933,135.45,3.3433,0.93,28.4267,0.4233,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",dessert soy milk custard taufu fah,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0206,"RICE, ""DAGANG"" (NASI DAGANG)(COMPLETE SET)","rice, dagang (nasi dagang)(complete set)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R221079/0/20/0/0/0,Cereal based,cereal based,55.1433,196.4133,6.6633,6.3333,28.19,1.7333,1.9367,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",rice dagang nasi dagang complete set,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0207,"RICE, ARAB (NASI ARAB)","rice, arab (nasi arab)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R221081/0/20/0/0/0,Cereal based,cereal based,46.4767,222.3533,5.1967,4.2733,40.7767,1.7833,1.4933,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",rice arab nasi arab,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0208,"RICE, BRIYANI (RICE ONLY) (BASMATHI RICE)","rice, briyani (rice only) (basmathi rice)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R221083/0/20/0/0/0,Cereal based,cereal based,57.1333,190.4533,2.5933,5.96,31.61,1.2667,1.4367,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",rice briyani rice only basmathi rice,70.20994475138122,USDA_category_mean,0.3865,0.9388429752066116,USDA_category_mean,0.3865,0.4235747126436781,USDA_category_mean,0.3865,3.9820359281437128,USDA_category_mean,0.3865,0.2239111111111111,USDA_category_mean,0.3865,0.0151219512195121,USDA_category_mean,0.3865
myfcd_0209,"RICE, KERABU (NASI KERABU)(COMPLETE SET)","rice, kerabu (nasi kerabu)(complete set)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R221088/0/20/0/0/0,Cereal based,cereal based,47.09,208.9867,4.0033,2.9867,41.5233,2.8233,1.5733,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",rice kerabu nasi kerabu complete set,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0210,"RICE, BRIYANI (AYAM)","rice, briyani (ayam)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R221107/0/20/0/0/0,Cereal based,cereal based,64.3133,158.6567,3.2367,5.3633,24.36,1.27,1.4567,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",rice briyani ayam,70.20994475138122,USDA_category_mean,0.2032,0.9388429752066116,USDA_category_mean,0.2032,0.4235747126436781,USDA_category_mean,0.2032,3.9820359281437128,USDA_category_mean,0.2032,0.2239111111111111,USDA_category_mean,0.2032,0.0151219512195121,USDA_category_mean,0.2032
myfcd_0211,"RICE, BRIYANI (DAGING)","rice, briyani (daging)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R221108/0/20/0/0/0,Cereal based,cereal based,57.6133,194.5667,7.85,8.0733,37.07,1.7833,2.0533,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",rice briyani daging,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0212,NASI ARAB SET KHABSYAH (KAMBING),nasi arab set khabsyah (kambing),MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R221109/0/20/0/0/0,Cereal based,cereal based,56.2633,205.6133,3.59,7.9333,29.9633,0.8,1.45,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",nasi arab set khabsyah kambing,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0213,NASI ARAB SET MANDY (AYAM),nasi arab set mandy (ayam),MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R221110/0/20/0/0/0,Cereal based,cereal based,64.9767,147.64,3.7367,3.8425,24.5267,1.1333,1.7833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",nasi arab set mandy ayam,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0214,"RICE, ""DAGANG"" (NASI DAGANG)(RICE ONLY)","rice, dagang (nasi dagang)(rice only)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R221113/0/20/0/0/0,Cereal based,cereal based,54.6433,125.1448,3.2667,1.89,38.2933,0.8,1.1067,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",rice dagang nasi dagang rice only,70.20994475138122,USDA_category_mean,0.2298,0.9388429752066116,USDA_category_mean,0.2298,0.4235747126436781,USDA_category_mean,0.2298,3.9820359281437128,USDA_category_mean,0.2298,0.2239111111111111,USDA_category_mean,0.2298,0.0151219512195121,USDA_category_mean,0.2298
myfcd_0215,BEEF RENDANG (RENDANG DAGING LEMBU),beef rendang (rendang daging lembu),MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R222004/0/20/0/0/0,Meat dishes,meat dishes,35.52,360.1,18.7567,23.46,18.4833,2.9333,0.8467,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",beef rendang rendang daging lembu,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0216,"BEEF, FLOSS (SERUNDING DAGING)","beef, floss (serunding daging)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R222008/0/20/0/0/0,Meat dishes,meat dishes,6.8167,434.8533,23.0767,20.2533,40.0667,8.0,1.7867,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",beef floss serunding daging,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0217,CHICKEN CHOP (BELAHAN AYAM TANPA TULANG),chicken chop (belahan ayam tanpa tulang),MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R222022/0/20/0/0/0,Meat dishes,meat dishes,47.42,263.6567,16.9,15.4967,14.1467,5.5667,0.47,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",chicken chop belahan ayam tanpa tulang,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0218,CHICKEN SATAY (SATAY AYAM),chicken satay (satay ayam),MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R222029/0/20/0/0/0,Meat dishes,meat dishes,32.876,187.2167,28.3233,11.7733,5.28,34.0333,1.0033,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",chicken satay satay ayam,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0219,"ANCHOVY, DRIED, FRIED IN CHILLI (IKAN BILIS SAMBAL)","anchovy, dried, fried in chilli (ikan bilis sambal)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R223003/0/20/0/0/0,Fish and sea-food dishes,fish and sea-food dishes,22.0333,364.7433,16.2067,21.3833,26.8667,12.11,1.4,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",anchovy chilli ikan bilis sambal,39.17045454545455,USDA_category_mean,0.306,0.153515625,USDA_category_mean,0.306,1.0472270588235293,USDA_category_mean,0.306,72.53030303030303,USDA_category_mean,0.306,0.284030888030888,USDA_category_mean,0.306,4.861969111969112,USDA_category_mean,0.306
myfcd_0220,"CATFISH, FRIED IN CHILLI (IKAN KELI GORENG BERLADA)","catfish, fried in chilli (ikan keli goreng berlada)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R223015/0/20/0/0/0,Fish and sea-food dishes,fish and sea-food dishes,29.2433,424.97,16.2667,31.9567,18.0733,3.4,1.06,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",catfish chilli ikan keli berlada,39.17045454545455,USDA_category_mean,0.2285,0.153515625,USDA_category_mean,0.2285,1.0472270588235293,USDA_category_mean,0.2285,72.53030303030303,USDA_category_mean,0.2285,0.284030888030888,USDA_category_mean,0.2285,4.861969111969112,USDA_category_mean,0.2285
myfcd_0221,"COCKLES, BOILED (KERANG REBUS)","cockles, boiled (kerang rebus)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R223019/0/20/0/0/0,Fish and sea-food dishes,fish and sea-food dishes,68.02,135.8233,14.7433,2.1833,14.3,0.7,0.0533,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",cockles kerang,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0222,"CRAB, IN COCONUT MILK (KETAM MASAK LEMAK CILI API)","crab, in coconut milk (ketam masak lemak cili api)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R223027/0/20/0/0/0,Fish and sea-food dishes,fish and sea-food dishes,76.9067,116.6467,9.69,5.9133,6.1667,1.3,0.0233,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",crab coconut milk ketam lemak cili api,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0223,"CUTTLEFISH, DRIED, FRIED IN CHILLI (SAMBAL SOTONG KERING)","cuttlefish, dried, fried in chilli (sambal sotong kering)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R223030/0/20/0/0/0,Fish and sea-food dishes,fish and sea-food dishes,39.9667,283.44,15.45,16.2933,18.75,8.8333,0.7067,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",cuttlefish chilli sambal sotong,39.17045454545455,USDA_category_mean,0.3544,0.153515625,USDA_category_mean,0.3544,1.0472270588235293,USDA_category_mean,0.3544,72.53030303030303,USDA_category_mean,0.3544,0.284030888030888,USDA_category_mean,0.3544,4.861969111969112,USDA_category_mean,0.3544
myfcd_0224,"STINGRAY, COOKED IN TAMARIND (IKAN PARI MASAK ASAM PEDAS)","stingray, cooked in tamarind (ikan pari masak asam pedas)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R223080/0/20/0/0/0,Fish and sea-food dishes,fish and sea-food dishes,69.0167,114.9567,21.6833,2.5833,2.565,4.0667,1.4067,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",stingray tamarind ikan pari asam pedas,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0225,"CABBAGE, FRIED (KOBIS GORENG)","cabbage, fried (kobis goreng)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R224014/0/20/0/0/0,Vegetable dishes,vegetable dishes,73.44,159.0967,2.5067,11.6833,10.98,1.3667,0.0233,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",cabbage kobis,12.0,USDA_direct_medium,0.5503,3.2,USDA_direct_medium,0.5503,0.034,USDA_direct_medium,0.5503,0.0,USDA_direct_medium,0.5503,0.124,USDA_direct_medium,0.5503,0.0,USDA_direct_medium,0.5503
myfcd_0226,KALE WITH SALTED FISH (KAILAN IKAN MASIN),kale with salted fish (kailan ikan masin),MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R224026/0/20/0/0/0,Vegetable dishes,vegetable dishes,48.9867,287.5267,8.23,20.58,17.3467,4.8,0.0567,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",kale fish kailan ikan masin,31.708955223880597,USDA_category_mean,0.3852,3.343490054249548,USDA_category_mean,0.3852,0.2398865153538051,USDA_category_mean,0.3852,0.7215980024968789,USDA_category_mean,0.3852,0.175552070263488,USDA_category_mean,0.3852,0.0075409836065573,USDA_category_mean,0.3852
myfcd_0227,"MIX VEGETABLES, STIR FRIED (SAYUR CAMPUR GORENG)","mix vegetables, stir fried (sayur campur goreng)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R224034/0/20/0/0/0,Vegetable dishes,vegetable dishes,66.4667,146.55,4.4,6.39,17.86,4.8533,0.03,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",mix vegetables stir sayur campur,31.708955223880597,USDA_category_mean,0.2715,3.343490054249548,USDA_category_mean,0.2715,0.2398865153538051,USDA_category_mean,0.2715,0.7215980024968789,USDA_category_mean,0.2715,0.175552070263488,USDA_category_mean,0.2715,0.0075409836065573,USDA_category_mean,0.2715
myfcd_0228,"SPINACH, (BAYAM MASAK AIR)","spinach, (bayam masak air)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R224046/0/20/0/0/0,Vegetable dishes,vegetable dishes,78.99,91.21,3.4567,2.41,13.9233,0.87,0.35,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",spinach bayam air,79.0,USDA_direct_medium,0.439,0.42,USDA_direct_medium,0.439,0.063,USDA_direct_medium,0.439,0.0,USDA_direct_medium,0.439,0.195,USDA_direct_medium,0.439,0.0,USDA_direct_medium,0.439
myfcd_0229,"SWAMP CABBAGE, FRIED WITH BELACAN (KANGKUNG GORENG BELACAN)","swamp cabbage, fried with belacan (kangkung goreng belacan)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R224048/0/20/0/0/0,Vegetable dishes,vegetable dishes,74.8767,132.2933,3.59,7.9333,11.6333,1.3667,0.6,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",swamp cabbage belacan kangkung belacan,31.708955223880597,USDA_category_mean,0.2598,3.343490054249548,USDA_category_mean,0.2598,0.2398865153538051,USDA_category_mean,0.2598,0.7215980024968789,USDA_category_mean,0.2598,0.175552070263488,USDA_category_mean,0.2598,0.0075409836065573,USDA_category_mean,0.2598
myfcd_0230,"TRADITIONAL MALAYSIAN KUIH, SWEET FERMENTED TAPIOCA (TAPAI UBI KAYU)","traditional malaysian kuih, sweet fermented tapioca (tapai ubi kayu)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R224049/0/20/0/0/0,Vegetable dishes,vegetable dishes,32.4397,248.5133,0.85,0.2033,60.8167,3.8567,1.83,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",traditional malaysian kuih sweet fermented tapioca tapai ubi kayu,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0231,ROJAK PASTE,rojak paste,MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R225015/0/20/0/0/0,Miscellaneous,miscellaneous,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",rojak paste,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
